EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE
5537055,WYOMING,1996,February,Cold/Wind Chill,Z,YELLOWSTONE NATIONAL PARK,0,0,0,0,,,
5535707,NEBRASKA,1996,January,Blizzard,Z,GARFIELD,0,0,0,0,1K,,
5542524,VIRGINIA,1996,January,Flash Flood,C,GILES,0,0,0,0,,,
5542525,VIRGINIA,1996,January,Flood,Z,HALIFAX,0,0,0,0,,,
5542526,VIRGINIA,1996,January,Flood,Z,CHARLOTTE,0,0,0,0,,,
5540544,KANSAS,1996,February,Cold/Wind Chill,Z,SHAWNEE,0,0,0,0,,,
5537265,WYOMING,1996,February,Cold/Wind Chill,Z,CASPER MOUNTAIN,0,0,0,0,,,
5537324,WYOMING,1996,February,Heavy Snow,Z,GREEN MOUNTAINS & RATTLESNAKE RANGE,0,0,0,0,,,
5536576,GEORGIA,1996,February,Cold/Wind Chill,Z,TROUP,0,0,0,0,,,
5535376,WISCONSIN,1996,January,Blizzard,Z,DUNN,0,0,0,0,,,
5535377,WISCONSIN,1996,January,Blizzard,Z,PEPIN,0,0,0,0,,,
5536635,TEXAS,1996,February,Wildfire,C,DENTON,0,0,0,0,,,
5542339,IOWA,1996,January,Heavy Snow,Z,MUSCATINE,0,0,0,0,,,
5536148,TENNESSEE,1996,February,Winter Storm,Z,NORTHWEST MONROE,0,0,0,0,,,
5556494,MAINE,1996,January,Flood,Z,SOUTHERN FRANKLIN,0,0,0,0,33K,,
5540759,IOWA,1996,March,Thunderstorm Wind,C,UNION,0,0,0,0,20K,,
5542094,SOUTH DAKOTA,1996,February,High Wind,Z,CORSON,0,0,0,0,,,
5542635,KENTUCKY,1996,February,Cold/Wind Chill,Z,FULTON,0,0,0,0,,,
5569817,PENNSYLVANIA,1996,January,Flash Flood,C,CUMBERLAND,0,0,1,0,,,
5569818,PENNSYLVANIA,1996,January,Flash Flood,C,FRANKLIN,0,0,0,0,,,
5570219,PENNSYLVANIA,1996,January,Blizzard,Z,LEBANON,0,0,0,0,,,
5570633,WYOMING,1996,January,Cold/Wind Chill,Z,NORTHERN CAMPBELL,0,0,0,0,,,
5570241,PENNSYLVANIA,1996,January,Heavy Snow,Z,DAUPHIN,0,0,0,0,,,
5570242,PENNSYLVANIA,1996,January,Heavy Snow,Z,SCHUYLKILL,0,0,0,0,,,
5549244,OKLAHOMA,1996,February,Cold/Wind Chill,Z,CADDO,0,0,0,0,,,
5554248,NEW YORK,1996,January,Flood,Z,WESTERN CLINTON,0,0,0,0,2M,,
5536928,WISCONSIN,1996,February,Ice Storm,Z,BROWN,1,0,0,0,,,
5537308,WYOMING,1996,February,High Wind,Z,ABSAROKA MOUNTAINS,0,0,0,0,,,
5537309,WYOMING,1996,February,High Wind,Z,NORTH BIG HORN BASIN,0,0,0,0,15K,,
5549016,OHIO,1996,February,High Wind,Z,FULTON,0,0,0,0,2K,,
5549017,OHIO,1996,February,High Wind,Z,LUCAS,0,0,0,0,3K,,
5549018,OHIO,1996,February,High Wind,Z,HENRY,0,0,0,0,2K,,
5549019,OHIO,1996,February,High Wind,Z,WOOD,0,0,0,0,3K,,
5549020,OHIO,1996,February,High Wind,Z,OTTAWA,0,0,0,0,2K,,
5549021,OHIO,1996,February,High Wind,Z,SANDUSKY,0,0,0,0,2K,,
5535560,ILLINOIS,1996,January,Winter Storm,Z,MACON,0,0,0,0,,,
5536060,INDIANA,1996,January,Flood,Z,UNION,0,0,0,0,0,,
5535766,INDIANA,1996,January,Winter Storm,Z,FOUNTAIN,0,0,0,0,,,
5541368,WEST VIRGINIA,1996,January,Heavy Snow,Z,GRANT,0,0,0,0,,,
5535451,NORTH DAKOTA,1996,February,Ice Storm,Z,GRIGGS,0,0,0,0,,,
5535474,NORTH DAKOTA,1996,February,Blizzard,Z,STEELE,0,0,0,0,,,
5542340,IOWA,1996,January,Heavy Snow,Z,SCOTT,0,0,0,0,,,
5538556,WISCONSIN,1996,January,Cold/Wind Chill,Z,MILWAUKEE,0,0,0,0,,0,
5536408,NORTH CAROLINA,1996,February,Ice Storm,Z,LINCOLN,0,0,0,0,,,
5536604,GEORGIA,1996,February,Cold/Wind Chill,Z,WEBSTER,0,0,0,0,,,
5536609,GEORGIA,1996,February,Cold/Wind Chill,Z,WILCOX,0,0,0,0,,,
5538266,WISCONSIN,1996,January,Cold/Wind Chill,Z,MENOMINEE,0,0,0,0,,,
5536966,NORTH CAROLINA,1996,January,Winter Storm,Z,MITCHELL,0,0,0,0,,,
5536779,WYOMING,1996,January,Winter Storm,Z,SOUTHEAST JOHNSON COUNTY,0,0,0,0,,,
5536780,WYOMING,1996,January,Winter Storm,Z,UPPER WIND RIVER BASIN,0,0,0,0,,,
5536547,WYOMING,1996,January,High Wind,Z,STAR VALLEY,0,0,0,0,,,
5536252,WYOMING,1996,January,Heavy Snow,Z,CODY FOOTHILLS,0,0,0,0,,,
5536253,WYOMING,1996,January,Heavy Snow,Z,NORTH BIG HORN BASIN,0,0,0,0,,,
5543033,PENNSYLVANIA,1996,January,High Wind,Z,CHESTER,0,0,0,0,,,
5543034,PENNSYLVANIA,1996,January,High Wind,Z,MONTGOMERY,0,0,0,0,,,
5543035,PENNSYLVANIA,1996,January,High Wind,Z,BUCKS,0,0,0,0,,,
5554399,NEW YORK,1996,January,Flood,Z,NORTHERN FRANKLIN,0,0,0,0,.1M,,
5539023,MISSOURI,1996,January,Thunderstorm Wind,C,PEMISCOT,0,0,0,0,2K,,
5539024,MISSOURI,1996,January,Thunderstorm Wind,C,PEMISCOT,1,0,0,0,.02M,,
5539025,TENNESSEE,1996,January,Thunderstorm Wind,C,SHELBY,0,0,0,0,5K,,
5539026,TENNESSEE,1996,January,Thunderstorm Wind,C,TIPTON,0,0,0,0,.08M,,
5541288,MINNESOTA,1996,February,Cold/Wind Chill,Z,SWIFT,0,0,0,0,,,
5541076,ALASKA,1996,February,High Wind,Z,SALISBURY SOUND TO CAPE FAIRWEATHER COASTAL AREA,0,0,0,0,,,
5542120,SOUTH DAKOTA,1996,February,Heavy Snow,Z,WALWORTH,0,0,0,0,,,
5542862,MISSOURI,1996,February,Cold/Wind Chill,Z,SCOTT,0,0,0,0,,,
5583936,VIRGINIA,1996,January,Thunderstorm Wind,C,NOTTOWAY,0,0,0,0,,,
5584091,MARYLAND,1996,January,Winter Storm,Z,WICOMICO,0,0,0,0,,,
5584092,MARYLAND,1996,January,Winter Storm,Z,SOMERSET,0,0,0,0,,,
5584093,MARYLAND,1996,January,Winter Storm,Z,INLAND WORCESTER,0,0,0,0,,,
5549530,KENTUCKY,1996,January,Heavy Snow,Z,HART,0,0,0,0,,,
5536459,TENNESSEE,1996,January,Winter Storm,Z,JEFFERSON,0,0,0,0,,,
5583950,VIRGINIA,1996,January,Flood,C,SURRY,0,0,0,0,,,
5583951,VIRGINIA,1996,January,Thunderstorm Wind,C,SOUTHAMPTON,0,0,0,0,,,
5549011,OHIO,1996,February,Cold/Wind Chill,Z,MORROW,0,0,0,0,20K,,
5547516,WEST VIRGINIA,1996,February,Heavy Snow,Z,WOOD,0,0,0,0,,,
5542010,VIRGINIA,1996,January,Winter Storm,Z,BLAND,0,0,0,0,,,
5537304,WYOMING,1996,February,High Wind,Z,ABSAROKA MOUNTAINS,0,0,0,0,,,
5542691,COLORADO,1996,February,High Wind,Z,ALAMOSA VICINITY / CENTRAL SAN LUIS VALLEY BELOW 8500 FT,0,0,0,0,,,
5540060,NEBRASKA,1996,March,High Wind,Z,SCOTTS BLUFF,0,0,0,0,,,
5538983,COLORADO,1996,January,Winter Storm,Z,UNCOMPAHGRE PLATEAU AND DALLAS DIVIDE,0,0,0,0,,,
5584335,OREGON,1996,January,Ice Storm,Z,NORTHERN OREGON CASCADES,0,0,0,0,,,
5584336,OREGON,1996,January,Ice Storm,Z,CENTRAL COAST RANGE OF W OREGON,0,0,0,0,,,
5584337,WASHINGTON,1996,January,Ice Storm,Z,VANCOUVER AREA,0,0,0,0,,,
5584338,OREGON,1996,January,Flood,Z,CENTRAL COAST RANGE OF W OREGON,0,0,0,0,,,
5584339,OREGON,1996,January,Flood,Z,GREATER PORTLAND METRO AREA,0,0,0,0,,,
5583107,WISCONSIN,1996,January,Heavy Snow,Z,PRICE,0,0,0,0,,,
5583108,MINNESOTA,1996,January,Heavy Snow,Z,NORTHERN COOK / NORTHERN LAKE,0,0,0,0,,,
5583212,NEW YORK,1996,January,Flash Flood,C,MADISON,0,0,0,0,1.5M,,
5583213,NEW YORK,1996,January,Flash Flood,C,CHENANGO,0,0,0,0,7.9M,,
5583932,VIRGINIA,1996,January,Thunderstorm Wind,C,CHESTERFIELD,0,0,0,0,,,
5583933,VIRGINIA,1996,January,Thunderstorm Wind,C,POWHATAN,0,0,0,0,,,
5538189,NEBRASKA,1996,January,Winter Storm,Z,CUSTER,0,0,1,0,.2M,,
5538627,MINNESOTA,1996,January,Cold/Wind Chill,Z,MORRISON,0,0,0,0,,,
5538991,COLORADO,1996,January,Winter Storm,Z,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,0,0,0,0,,,
5538992,COLORADO,1996,January,Winter Storm,Z,WEST ELK AND SAWATCH MOUNTAINS,0,0,0,0,,,
5539069,NEBRASKA,1996,February,High Wind,Z,ROCK,0,0,0,0,,,
5536306,GEORGIA,1996,February,Winter Storm,Z,WALKER,0,0,0,0,20K,,
5540490,IOWA,1996,February,Cold/Wind Chill,Z,CLARKE,0,0,0,0,,,
5538386,MINNESOTA,1996,January,Heavy Snow,Z,NICOLLET,0,0,0,0,,,
5538387,MINNESOTA,1996,January,Heavy Snow,Z,LE SUEUR,0,0,0,0,,,
5538112,INDIANA,1996,February,Cold/Wind Chill,Z,MARION,0,0,0,0,,,
5538113,INDIANA,1996,February,Cold/Wind Chill,Z,HANCOCK,0,0,0,0,,,
5538367,INDIANA,1996,February,Dense Fog,Z,KNOX,0,0,0,0,,,
5538368,INDIANA,1996,February,Dense Fog,Z,DAVIESS,0,0,0,0,,,
5539072,NEBRASKA,1996,February,High Wind,Z,CEDAR,0,0,0,0,,,
5539048,NEBRASKA,1996,February,High Wind,Z,COLFAX,0,0,0,0,,,
5539601,ALABAMA,1996,February,Cold/Wind Chill,Z,ST. CLAIR,0,0,0,0,,,
5576203,NORTH DAKOTA,1996,January,Blizzard,Z,GRIGGS,0,0,0,0,,,
5576230,OHIO,1996,January,Flash Flood,C,NOBLE,0,0,0,0,,,
5576231,OHIO,1996,January,Flash Flood,C,TUSCARAWAS,0,0,0,0,,,
5576232,OHIO,1996,January,Flash Flood,C,MUSKINGUM,0,0,0,0,,,
5576233,PENNSYLVANIA,1996,January,Flash Flood,C,VENANGO,0,0,0,0,,,
5576234,PENNSYLVANIA,1996,January,Flash Flood,C,BEAVER,0,0,0,0,,,
5576235,PENNSYLVANIA,1996,January,Flash Flood,C,ARMSTRONG,0,0,0,0,,,
5575379,MICHIGAN,1996,January,Winter Storm,Z,KEWEENAW,0,0,0,0,,,
5544347,OHIO,1996,January,Flash Flood,C,BELMONT,0,0,0,0,,,
5583119,MINNESOTA,1996,January,Heavy Snow,Z,SOUTHERN ST. LOUIS / CARLTON,0,0,0,0,,,
5583191,NEW YORK,1996,January,High Wind,Z,SOUTHERN ONEIDA,0,0,0,0,25K,0K,
5583192,NEW YORK,1996,January,High Wind,Z,CORTLAND,0,0,0,0,10K,0K,
5544495,MARYLAND,1996,January,Flash Flood,C,GARRETT,0,0,0,0,3M,,
5544578,NORTH CAROLINA,1996,January,Winter Storm,Z,WARREN,0,0,0,0,,,
5544498,WEST VIRGINIA,1996,January,Flash Flood,C,HANCOCK,0,0,0,0,,,
5553194,MASSACHUSETTS,1996,January,Heavy Snow,Z,NORTHERN BERKSHIRE,0,0,0,0,80K,,
5553636,NEW YORK,1996,January,Cold/Wind Chill,Z,WESTERN RENSSELAER,0,0,0,0,,,
5553637,NEW YORK,1996,January,Cold/Wind Chill,Z,EASTERN RENSSELAER,0,0,0,0,,,
5540328,ALASKA,1996,March,High Wind,Z,CAPE DECISION TO SALISBURY SOUND COASTAL AREA,0,0,0,0,,,
5540300,WYOMING,1996,March,Blizzard,Z,NIOBRARA,0,0,0,0,,,
5540301,WYOMING,1996,March,Blizzard,Z,NORTH LARAMIE RANGE,0,0,0,0,,,
5538319,WISCONSIN,1996,January,Heavy Snow,Z,GREEN LAKE,0,0,0,0,,0,
5538993,COLORADO,1996,January,Winter Storm,Z,CENTRAL YAMPA RIVER BASIN,0,0,0,0,,,
5538179,NEBRASKA,1996,January,Winter Storm,Z,HOOKER,0,0,0,0,,,
5536321,GEORGIA,1996,February,Cold/Wind Chill,Z,DADE,0,0,0,0,,,
5538419,MINNESOTA,1996,January,Ice Storm,Z,ANOKA,0,0,0,0,,,
5538420,MINNESOTA,1996,January,Ice Storm,Z,RAMSEY,0,0,0,0,,,
5536033,MISSISSIPPI,1996,January,Hail,C,WALTHALL,0,0,0,0,,,
5536035,MISSISSIPPI,1996,January,Lightning,C,HANCOCK,0,0,0,0,1K,,
5536051,INDIANA,1996,January,Thunderstorm Wind,C,FAYETTE,0,0,0,0,2K,,
5535749,INDIANA,1996,January,Winter Storm,Z,MONROE,0,0,0,0,,,
5551541,MASSACHUSETTS,1996,January,Heavy Snow,Z,EASTERN ESSEX,0,0,0,0,,,
5551312,TENNESSEE,1996,January,Thunderstorm Wind,C,GILES,0,0,0,0,,,
5538094,INDIANA,1996,February,Cold/Wind Chill,Z,CASS,0,0,0,0,,,
5537581,MICHIGAN,1996,February,Hail,C,ST. CLAIR,0,0,0,0,,,
5539092,NEBRASKA,1996,February,High Wind,Z,DOUGLAS,0,0,0,0,,,
5539093,NEBRASKA,1996,February,High Wind,Z,SARPY,0,0,0,0,,,
5539094,NEBRASKA,1996,February,High Wind,Z,SEWARD,0,0,0,0,,,
5539095,NEBRASKA,1996,February,High Wind,Z,LANCASTER,0,0,0,0,,,
5544314,PENNSYLVANIA,1996,January,Ice Storm,Z,WESTMORELAND,0,0,0,0,,,
5544315,PENNSYLVANIA,1996,January,Ice Storm,Z,BEAVER,0,0,0,0,,,
5539681,VIRGINIA,1996,February,Cold/Wind Chill,Z,BOTETOURT,0,0,0,0,,,
5540282,IOWA,1996,February,Cold/Wind Chill,Z,HOWARD,0,0,0,0,,,
5552034,NEW HAMPSHIRE,1996,January,Flood,Z,CHESHIRE,0,0,0,0,,,
5552035,NEW HAMPSHIRE,1996,January,High Wind,Z,CHESHIRE,0,0,0,0,,,
5539805,ILLINOIS,1996,February,Cold/Wind Chill,Z,RICHLAND,0,0,0,0,,,
5541897,SOUTH DAKOTA,1996,February,Cold/Wind Chill,Z,DAY,0,0,0,0,,,
5540473,IOWA,1996,February,Cold/Wind Chill,Z,STORY,0,0,0,0,,,
5541419,NORTH CAROLINA,1996,March,Cold/Wind Chill,Z,MADISON,0,0,0,0,,,
5542971,NEBRASKA,1996,March,Blizzard,Z,PLATTE,0,0,0,0,,,
5536308,GEORGIA,1996,February,Winter Storm,Z,WHITFIELD,0,0,0,0,20K,,
5542012,VIRGINIA,1996,January,Winter Storm,Z,CARROLL,0,0,0,0,,,
5535454,NORTH DAKOTA,1996,February,Ice Storm,Z,BARNES,0,0,0,0,,,
5542649,KENTUCKY,1996,February,Cold/Wind Chill,Z,WEBSTER,0,0,0,0,,,
5542136,MINNESOTA,1996,February,Heavy Snow,Z,TRAVERSE,0,0,0,0,,,
5541774,GEORGIA,1996,February,Thunderstorm Wind,C,CAMDEN,0,0,0,0,,,
5541775,GEORGIA,1996,February,Thunderstorm Wind,C,GLYNN,0,0,0,0,,,
5541777,GEORGIA,1996,February,Thunderstorm Wind,C,PIERCE,0,0,0,0,1K,,
5549528,KENTUCKY,1996,January,Heavy Snow,Z,BUTLER,0,0,0,0,,,
5536213,FLORIDA,1996,January,High Wind,Z,MONROE/MIDDLE KEYS,1,0,0,0,5K,,
5540826,ALASKA,1996,January,High Wind,Z,EASTERN CHICHAGOF ISLAND,0,0,0,0,,,
5540827,ALASKA,1996,January,High Wind,Z,SALISBURY SOUND TO CAPE FAIRWEATHER COASTAL AREA,0,0,0,0,,,
5540828,ALASKA,1996,January,Cold/Wind Chill,Z,TAIYA INLET AND KLONDIKE HIGHWAY,0,0,0,0,6K,,
5547725,WEST VIRGINIA,1996,February,Heat,Z,LEWIS,0,0,0,0,,,
5547734,WEST VIRGINIA,1996,February,Heat,Z,UPSHUR,0,0,0,0,,,
5547735,WEST VIRGINIA,1996,February,Heat,Z,BARBOUR,0,0,0,0,,,
5547736,WEST VIRGINIA,1996,February,Heat,Z,POCAHONTAS,0,0,0,0,,,
5547737,WEST VIRGINIA,1996,February,Heat,Z,RANDOLPH,0,0,0,0,,,
5547738,OHIO,1996,February,Heavy Snow,Z,GALLIA,0,0,0,0,,,
5542815,IOWA,1996,February,Cold/Wind Chill,Z,DES MOINES,0,0,0,0,,,
5540453,ILLINOIS,1996,April,Hail,C,LA SALLE,0,0,0,0,,,
5540455,ILLINOIS,1996,April,Hail,C,KENDALL,0,0,0,0,,,
5540422,ILLINOIS,1996,April,Hail,C,GRUNDY,0,0,0,0,,,
5540423,ILLINOIS,1996,April,Hail,C,WILL,0,0,0,0,,,
5540424,ILLINOIS,1996,April,Hail,C,WILL,0,0,0,0,,,
5540425,ILLINOIS,1996,April,Hail,C,MCHENRY,0,0,0,0,,,
5540426,ILLINOIS,1996,April,Hail,C,MCHENRY,0,0,0,0,,,
5540427,ILLINOIS,1996,April,Hail,C,LAKE,0,0,0,0,,,
5540428,INDIANA,1996,April,Hail,C,PORTER,0,0,0,0,,,
5549688,KENTUCKY,1996,January,Heavy Snow,Z,LAUREL,0,0,0,0,,,
5538984,COLORADO,1996,January,Winter Storm,Z,NORTHWESTERN SAN JUAN MOUNTAINS,0,0,0,0,,,
5539000,COLORADO,1996,January,Winter Storm,Z,NORTHWESTERN SAN JUAN MOUNTAINS,0,0,0,0,,,
5538999,COLORADO,1996,January,Winter Storm,Z,UNCOMPAHGRE PLATEAU AND DALLAS DIVIDE,0,0,0,0,,,
5542007,VIRGINIA,1996,January,Winter Storm,Z,TAZEWELL,0,0,0,0,,,
5542008,VIRGINIA,1996,January,Winter Storm,Z,SMYTH,0,0,0,0,,,
5542009,VIRGINIA,1996,January,Winter Storm,Z,GRAYSON,0,0,0,0,,,
5542011,VIRGINIA,1996,January,Winter Storm,Z,WYTHE,0,0,0,0,,,
5536659,NORTH DAKOTA,1996,March,Winter Storm,Z,MCKENZIE,0,0,0,0,,,
5541746,ILLINOIS,1996,March,High Wind,Z,LIVINGSTON,0,0,0,0,,,
5541747,ILLINOIS,1996,March,High Wind,Z,IROQUOIS,0,0,0,0,,,
5541861,INDIANA,1996,March,Heavy Snow,Z,FLOYD,0,0,0,0,,,
5539003,COLORADO,1996,January,Heavy Snow,Z,UPPER YAMPA RIVER BASIN,0,0,0,0,,,
5539004,COLORADO,1996,January,Heavy Snow,Z,GRAND AND BATTLEMENT MESAS,0,0,0,0,,,
5536687,TENNESSEE,1996,January,Winter Storm,Z,LOUDON,0,0,0,0,,,
5536736,SOUTH CAROLINA,1996,January,Winter Storm,Z,GREATER OCONEE,0,0,0,0,5K,,
5536307,GEORGIA,1996,February,Winter Storm,Z,CATOOSA,0,0,0,0,20K,,
5536315,GEORGIA,1996,February,Winter Storm,Z,GORDON,0,0,0,0,10K,,
5539071,NEBRASKA,1996,February,High Wind,Z,KNOX,0,0,0,0,,,
5539833,ILLINOIS,1996,March,High Wind,Z,EDGAR,0,0,0,0,,,
5539834,ILLINOIS,1996,March,High Wind,Z,SHELBY,0,0,0,0,,,
5539602,ALABAMA,1996,February,Cold/Wind Chill,Z,TALLADEGA,0,0,0,0,,,
5542845,KENTUCKY,1996,February,Cold/Wind Chill,Z,TODD,0,0,0,0,,,
5539809,ILLINOIS,1996,March,High Wind,Z,STARK,0,0,0,0,,,
5540418,ILLINOIS,1996,April,Hail,C,COOK,0,0,0,0,,,
5540420,ILLINOIS,1996,April,Hail,C,COOK,0,0,0,0,,,
5539292,ARIZONA,1996,February,Thunderstorm Wind,C,MARICOPA,0,0,0,0,5K,,
5548127,KANSAS,1996,May,Hail,C,RUSSELL,0,0,0,0,,,
5548129,KANSAS,1996,May,Flash Flood,C,RENO,0,0,0,0,,,
5544514,PENNSYLVANIA,1996,January,Flash Flood,C,MERCER,0,0,0,0,5K,,
5544171,WASHINGTON,1996,January,Heavy Snow,Z,SAN JUAN,4,0,1,0,,,
5544172,WASHINGTON,1996,January,Heavy Snow,Z,EVERETT AND VICINITY,1,0,0,0,,,
5545957,NEVADA,1996,January,High Wind,Z,GREATER RENO/CARSON CITY/MINDEN AREA,0,0,0,0,,,
5545958,NEVADA,1996,January,Heavy Snow,Z,MINERAL/SOUTHERN LYON,0,0,0,0,,,
5576236,PENNSYLVANIA,1996,January,Flash Flood,C,BUTLER,0,0,0,0,,,
5576237,PENNSYLVANIA,1996,January,Flash Flood,C,CLARION,0,0,0,0,,,
5576238,PENNSYLVANIA,1996,January,Flash Flood,C,FAYETTE,0,0,0,0,,,
5575386,MICHIGAN,1996,January,Winter Storm,Z,GOGEBIC,0,0,0,0,,,
5539902,ALABAMA,1996,February,Winter Storm,Z,TALLADEGA,0,0,0,0,15K,,
5545824,NEW YORK,1996,January,Heavy Snow,Z,CHENANGO,0,0,0,0,2K,,
5546438,MISSOURI,1996,January,Winter Storm,Z,HOWELL,0,0,0,0,,,
5546184,NEW JERSEY,1996,January,Blizzard,Z,MIDDLESEX,0,0,0,0,4.4M,,
5546185,NEW JERSEY,1996,January,Blizzard,Z,WESTERN MONMOUTH,0,0,0,0,.6M,,
5546186,NEW JERSEY,1996,January,Blizzard,Z,EASTERN MONMOUTH,0,0,0,0,.2M,,
5546187,NEW JERSEY,1996,January,Blizzard,Z,SOMERSET,0,0,0,0,4.4M,,
5546188,NEW JERSEY,1996,January,Blizzard,Z,HUNTERDON,0,0,0,0,.6M,,
5546189,NEW JERSEY,1996,January,Blizzard,Z,SUSSEX,0,0,0,0,.5M,,
5546190,NEW JERSEY,1996,January,Blizzard,Z,WARREN,0,0,0,0,1.1M,,
5546191,NEW JERSEY,1996,January,Blizzard,Z,MORRIS,0,0,0,0,1.5M,,
5546192,NEW JERSEY,1996,January,High Wind,Z,EASTERN CAPE MAY,0,0,0,0,,,
5546193,NEW JERSEY,1996,January,High Wind,Z,WESTERN CAPE MAY,0,0,0,0,,,
5546194,NEW JERSEY,1996,January,High Wind,Z,CUMBERLAND,0,0,0,0,,,
5546195,NEW JERSEY,1996,January,High Wind,Z,WESTERN ATLANTIC,0,0,0,0,,,
5546196,NEW JERSEY,1996,January,High Wind,Z,EASTERN ATLANTIC,0,0,0,0,,,
5546605,MISSOURI,1996,January,Winter Storm,Z,OZARK,0,0,0,0,,,
5546606,MISSOURI,1996,January,Hail,C,MCDONALD,0,0,0,0,,,
5546607,MISSOURI,1996,January,Hail,C,MCDONALD,0,0,0,0,,,
5546608,MISSOURI,1996,January,Thunderstorm Wind,C,CHRISTIAN,0,0,0,0,2K,0K,
5546609,MISSOURI,1996,January,Hail,C,NEWTON,0,0,0,0,,,
5546610,MISSOURI,1996,January,Hail,C,JASPER,0,0,0,0,,,
5546611,MISSOURI,1996,January,Thunderstorm Wind,C,CHRISTIAN,0,0,0,0,,,
5556491,MAINE,1996,January,Flood,Z,CENTRAL PISCATAQUIS,0,0,0,0,33K,,
5559302,MAINE,1996,January,Heavy Snow,Z,KNOX,0,0,0,0,,,
5559303,MAINE,1996,January,Heavy Snow,Z,COASTAL WALDO,0,0,0,0,,,
5559304,MAINE,1996,January,Heavy Snow,Z,COASTAL HANCOCK,0,0,0,0,,,
5554231,NEW YORK,1996,January,Winter Storm,Z,NORTHERN ST. LAWRENCE,0,0,0,0,5K,,
5554232,NEW YORK,1996,January,Winter Storm,Z,SOUTHEASTERN ST. LAWRENCE,0,0,0,0,5K,,
5584220,VIRGINIA,1996,January,Heavy Snow,Z,AMELIA,0,0,0,0,,,
5537068,WYOMING,1996,February,Cold/Wind Chill,Z,WIND RIVER MOUNTAINS WEST,0,0,0,0,,,
5551840,NEW JERSEY,1996,February,High Wind,Z,MIDDLESEX,0,0,0,0,,,
5549247,OKLAHOMA,1996,February,Cold/Wind Chill,Z,LINCOLN,0,0,0,0,,,
5549248,OKLAHOMA,1996,February,Cold/Wind Chill,Z,GRADY,0,0,0,0,,,
5554198,VERMONT,1996,January,Winter Storm,Z,WINDSOR,0,0,0,0,5K,,
5554201,VERMONT,1996,January,Winter Storm,Z,ORLEANS,0,0,0,0,5K,,
5576363,NORTH DAKOTA,1996,January,Blizzard,Z,TRAILL,0,0,0,0,,,
5541049,ALASKA,1996,February,High Wind,Z,TAIYA INLET AND KLONDIKE HIGHWAY,0,0,0,0,,,
5538109,INDIANA,1996,February,Cold/Wind Chill,Z,PARKE,0,0,0,0,,,
5538110,INDIANA,1996,February,Cold/Wind Chill,Z,PUTNAM,0,0,0,0,,,
5538116,INDIANA,1996,February,Cold/Wind Chill,Z,CLAY,0,0,0,0,,,
5541906,SOUTH DAKOTA,1996,February,Cold/Wind Chill,Z,HYDE,0,0,0,0,,,
5541908,SOUTH DAKOTA,1996,February,Cold/Wind Chill,Z,JONES,0,0,0,0,,,
5541895,SOUTH DAKOTA,1996,February,Cold/Wind Chill,Z,WALWORTH,0,0,0,0,,,
5536585,GEORGIA,1996,February,Cold/Wind Chill,Z,GLASCOCK,0,0,0,0,,,
5543052,NEW JERSEY,1996,January,High Wind,Z,WESTERN OCEAN,0,0,0,0,,,
5543053,NEW JERSEY,1996,January,Thunderstorm Wind,C,BURLINGTON,0,0,0,0,,,
5543054,NEW JERSEY,1996,January,Thunderstorm Wind,C,MONMOUTH,0,0,0,0,,,
5543055,NEW JERSEY,1996,January,Thunderstorm Wind,C,OCEAN,0,0,0,0,,,
5543056,NEW JERSEY,1996,January,Thunderstorm Wind,C,MERCER,0,0,0,0,,,
5559345,MAINE,1996,January,High Wind,Z,INTERIOR HANCOCK,0,0,0,0,,,
5553412,NEW YORK,1996,January,Flood,Z,SOUTHERN SARATOGA,0,0,0,0,5M,,
5553413,NEW YORK,1996,January,Thunderstorm Wind,C,HAMILTON,0,0,0,0,5K,,
5553414,NEW YORK,1996,January,Thunderstorm Wind,C,HAMILTON,0,0,0,0,5K,,
5537637,OHIO,1996,February,Cold/Wind Chill,Z,HIGHLAND,0,0,0,0,20K,,
5540584,MINNESOTA,1996,February,High Wind,Z,COTTONWOOD,0,0,0,0,.01M,,
5546431,MISSOURI,1996,January,Winter Storm,Z,LACLEDE,0,0,0,0,,,
5552007,CONNECTICUT,1996,January,Heavy Snow,Z,TOLLAND,0,0,0,0,,,
5583120,MINNESOTA,1996,January,Heavy Snow,Z,PINE,0,0,0,0,,,
5584228,VIRGINIA,1996,January,Heavy Snow,Z,ESSEX,0,0,0,0,,,
5583112,MINNESOTA,1996,January,Heavy Snow,Z,SOUTHERN COOK,0,0,0,0,,,
5546434,MISSOURI,1996,January,Winter Storm,Z,WEBSTER,0,0,0,0,,,
5580625,GEORGIA,1996,January,Heavy Snow,Z,TOWNS,0,0,0,0,,,
5582991,WISCONSIN,1996,January,Heavy Snow,Z,SAWYER,0,0,0,0,,,
5582992,WISCONSIN,1996,January,Heavy Snow,Z,BAYFIELD,0,0,0,0,,,
5545629,NEW YORK,1996,January,Heavy Snow,Z,CHEMUNG,0,0,0,0,3K,,
5536312,GEORGIA,1996,February,Winter Storm,Z,UNION,0,0,0,0,5K,,
